date,Punjab,Haryana,Rajasthan,Delhi,Uttar Pradesh,Uttarakhand,Himachal Pradesh,Jammu and Kashmir,Chandigarh,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Goa,DD,DNH,Andhra Pradesh,Karnataka,Kerala,Tamil Nadu,Pondy,Bihar,DVC,Jharkhand,Odisha,West Bengal,Sikkim,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,Telangana,,,,
04.06.14,145.4,129.5,182.7,101.5,272.1,34.6,24.7,30.8,5.7,66.7,287.4,149.5,385.9,7.7,5.2,14.8,93.5,135.4,57.7,252.3,6.6,45.8,57,21.6,78.2,133.3,1.2,1.6,22.5,1.5,4,1,1.6,3.2,40.3,,,,
05.06.14,149.6,138.5,188,104.1,271.4,35.5,24.8,28.3,6.1,75.6,289.5,149.3,398.7,9.3,5.8,14.8,122.7,149.2,61,276.4,6.9,44.5,56.6,20.8,75.4,144.5,1.4,1.6,22.1,1.5,4.2,1,1.5,3.2,117.4,,,,
06.06.14,165.8,136.3,191.3,107.7,278.2,35.5,24.4,30.7,6.2,67.7,294.1,154.2,389.4,8.9,5.9,15,120,151.4,60.3,277.5,6.8,42.7,56.3,22.2,75.5,144.4,1.2,1.6,23.5,1.5,3.8,1,1.5,3,125.3,,,,
07.06.14,168.6,144.6,198.4,109.1,256.5,36.1,24.2,31,6.3,69.2,296.5,154.6,395.5,9.6,5.9,14.9,125.8,145,59.7,278.3,7.1,48.8,59.9,22.6,79.8,145.6,1.1,1.7,23.7,1.5,4,1,1.4,2.9,128,,,,
08.06.14,166.5,149.7,202.8,107.3,288.1,36.2,24.3,30.8,6.2,73.1,294.2,156.5,393.7,9.8,5.9,14.9,129.1,143.8,57.5,276.7,7,46.6,57.8,22.1,77,144.8,1.3,1.6,22.7,1.5,4.3,1,1.4,3.3,126.1,,,,
09.06.14,167.3,144.8,199.6,103.1,289.1,36.3,22.4,29.5,5.6,68.7,282,154.7,398.8,8.5,5.6,15.4,130.8,136.4,52.4,265.3,6.6,46.1,56.5,21.3,76.6,132.3,1.5,1.6,24.1,1.5,4.1,1.1,1.4,3.1,124.8,,,,
10.06.14,171,148,201.1,111.5,280.4,36.7,24.2,27.9,6.4,70.3,288.8,153.5,407.9,9.2,6,15.5,119.9,149.4,55.7,256.8,6.7,46.1,57.1,20,76.4,137.5,1.5,1.7,21.6,1.5,4.3,1.1,1.4,3,124.3,,,,
11.06.14,187.8,148.6,202.1,111.1,284.3,34.1,25,26.8,6.4,68.9,293.8,154,396.4,9.5,6.1,15.3,114.5,156,55.6,272.3,6.7,39.5,58,17.4,80.2,141.2,1.6,1.7,22.3,1.5,4,1.1,1.4,2.9,118.7,,,,
12.06.14,193.5,150.3,197.5,113.4,282.3,36.2,24.5,24.8,6.4,63.6,285.3,145.2,408.1,8.9,6,14.6,123.1,163,54.6,280.9,6.7,43.5,54.9,19.4,79.8,147.5,1.3,1.5,23.3,1.5,4.4,1.1,1.5,2.7,121.6,,,,
13.06.14,185.9,129.2,181.7,107.2,255,36.5,25.5,28.4,6.2,69.7,285.4,126.8,397.4,8.9,6.1,15.3,125,164.4,55.3,283.9,6.5,44.1,61.9,20.1,79.2,148.2,1.1,1.6,23.6,1.5,3.9,1.1,1.5,3.1,120.8,,,,
14.06.14,189.9,106.5,177.1,96.4,241.6,36.4,26.6,29.4,5.7,68,286.4,138.1,400.1,8.9,6.3,15.3,118.1,159.2,55.1,287.2,6.4,45.5,60,20.1,75.6,145.1,1.2,1.6,23.3,1.5,4.6,1.1,1.5,2.8,121.6,,,,
15.06.14,199.2,126.3,188.7,92.4,236.1,37.4,26,28.8,5.3,64.2,279.1,138.6,393.8,8.6,5.9,14.1,127.8,156.6,56.8,289.5,6.7,47.5,51.8,20.9,74,143.7,1.5,1.7,23.9,1.5,4.5,1.1,1.6,3,120.3,,,,
16.06.14,207.7,132.8,190,90.7,262.1,34.9,23.6,16.3,5.3,58.9,260.9,134.5,390.3,7.9,6.1,13.4,124.2,151.9,52.7,277.2,6.6,50.1,58.3,20.5,74,131.6,1.1,1.6,23,1.5,4.4,1.1,1.6,2.3,111.3,,,,
17.06.14,227.6,143.4,197.5,107.2,271.7,35.4,24.7,24.7,6.4,62.6,259.9,142.2,400.3,8.6,6.1,14.6,122.1,160.6,58.1,291.3,7,47.7,58.3,21.1,76.5,137.8,1.4,1.6,24.1,1.5,4,1.1,1.6,3,116,,,,
18.06.14,219.3,153.7,201,114.4,263.6,38.5,25.4,27.3,6.8,59.3,263.6,141.7,404.3,8.6,6.2,15.1,122.9,164,58,297.6,7.1,47.7,57.9,20.6,75.7,143.3,1.3,1.5,23.7,1.5,3.6,1,1.5,3.3,122.4,,,,
19.06.14,212,160,197.1,117.4,276.4,35.4,23.1,13,6.5,58.2,269.4,132.8,400.3,8.7,6.4,15,127,165,55.5,293.3,7.3,46.4,57.8,19.1,71.1,144.9,1.3,1.6,22.9,1.5,4.3,1.1,1.6,2.8,121.8,,,,
20.06.14,219.1,165.7,195,113.2,267,35.5,23.3,26.6,6.5,56.4,278.4,136.3,397.8,8.4,6.2,13.7,121.9,161.2,53,294.8,7.3,45,57.7,18.7,70.1,138.7,1.2,1.7,21.9,1.5,4.3,1.1,1.7,3.3,121.1,,,,
21.06.14,223.9,164.6,194.9,116.7,269.9,38.4,24.4,28.5,6.7,56.2,279.9,135.4,385.4,8.2,6.4,15.4,132.4,164.3,55,294.9,7.1,43.9,55.5,18,68.6,128.6,1.2,1.6,22.6,1.6,4.3,1.1,1.6,3.2,119,,,,
22.06.14,201.4,165.5,196.8,112.6,270.5,37.7,25.2,27.3,6.5,55.4,278.9,131.1,394.8,8.1,6.4,15.5,134.6,166.8,55.3,286.1,7.1,42.1,57.6,17.5,70.2,117.5,1.3,1.5,23.3,1.5,3.5,1,1.5,2.6,123.3,,,,
23.06.14,200,161.2,183.7,108.6,258,33.4,24.2,26.1,6.7,62.9,266.4,130.3,384.4,7.5,6.4,15.4,132.3,153.6,52.1,274.9,6.8,45,58.2,18.3,75.8,113.8,1.1,1.4,19.8,1.4,4.2,1.1,1.6,2.8,117.9,,,,
24.06.14,199.4,159.5,181.4,107.7,264.2,36.6,25.2,28,5.6,61,279.5,135.6,401.2,8.5,6.5,15.5,128.4,165.2,57.6,286,7,42.4,62.6,18.7,77.5,134.3,1.1,1.2,21.6,1.4,3.8,1.1,1.5,2.6,120.4,,,,
25.06.14,206.1,164,171.4,107.3,267.2,36.6,25.6,28.9,5.9,69.8,282.9,140.7,411.3,8.9,6.4,13.3,132,168.7,58.4,292.8,7,42.4,56.1,19.8,73.6,139.9,1.3,1.5,21.2,1.5,4.4,1.1,1.4,2.9,120.2,,,,
26.06.14,202.5,156.7,181.6,105.3,270.8,37.7,25,27.8,6,70,290.3,141.7,413.3,8.6,6.5,12.7,134.1,171.7,59.4,292.8,7.3,46.1,58.6,19.9,71.6,136.2,1.3,1.6,20.7,1.5,4.5,1.1,1.7,3.6,119.3,,,,
27.06.14,191.1,158,184.9,109.1,276.7,38.5,25.6,27.4,5.9,66.1,292,140.8,409.2,9.2,6.6,10.3,126,176.1,60.8,288.5,7.6,45.3,55.1,18.6,73.5,136.2,1.3,1.6,22.7,1.6,4.4,1,1.6,3.5,121.6,,,,
28.06.14,201.6,169.8,186.3,110.9,266.6,38.1,25.7,26.8,6.1,62.6,293,144,393,9.2,6.6,11.1,128.2,180.3,63.3,287.6,7.3,41,55.7,19.2,69.5,137,1.2,1.7,24.1,1.5,3.9,1.1,1.6,3.5,115.3,,,,
29.06.14,212,171.2,188,109.6,273.6,37.9,25.6,27.3,6.1,61.3,293,145.9,403.1,8.6,6,11,125.3,173.3,64,278.7,7.3,43.4,52.7,17.6,73.6,137.3,1.4,1.7,25.1,1.5,3.7,1.2,1.6,3,116,,,,
30.06.14,197.5,162.7,191.6,104.7,270.2,34.9,23.3,27.5,5.2,68.1,280.7,142.4,406.8,7.9,6,10.6,129.5,169.4,59,272.3,6.2,48.4,57.2,18.7,70.9,124.6,1.1,1.5,24.4,1.5,4.8,1.2,1.6,3,115.4,,,,
01.07.14,213,166.4,195.1,110.1,259,36.8,24.3,26.2,6.2,67.6,290.6,147.8,429.9,8.6,6.2,13.8,128.3,175.2,60.1,267.8,5.3,43.8,57,17.7,71.1,123,1.2,1.5,24.2,1.6,4.4,1,1.6,3.1,118.9,,,,
02.07.14,193.2,166.3,198.2,110.5,256.4,32.1,22.6,24.9,5.6,71.4,292.6,151.1,426.5,8.3,6.2,15.3,131.1,176.9,59.1,273.4,6.7,43.1,56.3,16.3,70.1,117.3,1.3,1.5,25.5,1.6,4.4,1.1,1.7,3.4,121.6,,,,
03.07.14,188,158,199.7,101.3,265.7,34.6,23.5,26.8,5.3,73.6,289,153.2,433.2,8.5,4.4,15.6,138.6,180.6,58.8,277.3,7.2,45.4,56,20,66.4,127.3,1.2,1.7,26.8,1.5,4,1.1,1.7,3.3,122.4,,,,
04.07.14,194.7,155.8,182.8,99.2,266.1,37,24.5,27.4,5.7,72.5,290.5,149.9,396.3,8.8,6,15.2,130.4,177,61,284.2,6.7,44.4,53.4,18.6,68.4,131.1,1.3,1.6,24.3,1.5,4,1.1,1.6,3,125.6,,,,
05.07.14,202.4,162.1,183.1,103.2,259.5,37.3,25.1,27.1,5.8,73.6,295.4,149.6,396.3,8.2,6.4,15.5,128.1,175.4,61.6,285.1,6.9,40.6,54.3,16,69.3,130.5,1.3,1.5,23.6,1.6,4.3,1.1,1.6,3,121,,,,
06.07.14,212,167,187.8,106.1,253.8,36.9,25.8,27,5.8,70.6,298.5,141.9,406.1,7.9,6.1,15.5,122.7,161.1,59.5,286.4,6.9,38,49.5,17.8,74.9,129.9,1,1.7,21.6,1.6,4.1,1,1.7,3.4,116.8,,,,
07.07.14,229.4,159.5,187.9,97.1,240.1,33.3,23.9,30.4,5.6,72,290.5,134.4,395.8,6.9,6.4,15.4,124.3,150.2,53.4,267.1,7.2,40.2,54.7,18.9,73.1,132,1,1.6,21.8,1.6,4.1,1.2,1.7,3.5,122.9,,,,
08.07.14,218.5,167.8,191.7,107.9,244,35.8,25.8,33,6.4,74.8,301.2,139.1,390,7.2,6.4,15.3,126.6,155.6,58.1,273.1,6.8,37.6,55.7,19.4,69.2,133.8,1.3,1.7,22.2,1.5,3.8,1,1.5,3.4,122,,,,
09.07.14,219.9,175.6,198.7,110.5,255.5,36.1,26.5,33.4,6.5,74.3,297.1,138.8,393.2,7.7,6.3,15.7,124.9,156.3,59.2,277.3,6.8,45.1,60.6,19.4,68,144.2,1.3,1.6,25.1,1.6,3.5,1.2,1.7,3.1,114.9,,,,
10.07.14,216.7,182,207.4,114.4,262.4,36.4,25.9,32.1,6.7,71.9,292.6,142.4,377.7,7.5,6.2,15.8,125.2,156.6,59.2,273.3,6.7,47.5,58,20.4,66.6,134.5,1,1.6,26.4,1.6,4,1.2,1.6,2.3,115.7,,,,
11.07.14,206.2,182.8,201.4,119.3,259.2,37.9,26.1,31.3,6.9,69.2,293,144.6,371.9,7.7,6.1,15.8,124.8,147,56.6,262.2,6.7,47.7,57.8,21.3,71.6,142.9,1.3,1.7,26.7,1.6,4.1,1.1,1.6,3.1,119.5,,,,
12.07.14,208.9,185.4,202,121.6,272.3,37.5,26.6,34.3,6.9,62.3,286.9,144.2,360.2,7.1,6.1,15.4,119.3,143,56.7,261,6.5,45.4,57.1,21.5,67.8,142.9,1.4,1.6,25.7,1.6,3.8,1.1,1.6,3,120.4,,,,
13.07.14,213.4,189.8,203,115.4,250.1,35.2,25.3,33,6.6,67.5,275.6,136.2,355.1,7.3,5.9,14.9,118.7,143.8,53.8,265.4,6.5,46.8,57.6,20.8,71.8,146,1.3,1.6,24.8,1.6,4,1.1,1.6,3.1,120.6,,,,
14.07.14,212.6,180.4,192.1,111,259.7,33.4,23.2,29.1,6,68.3,263.9,133.8,362,6.6,6,15.2,121.7,136.4,48,246.6,6.4,47.9,57.9,19.7,73.8,140.4,1,1.6,24.6,1.6,4.2,1.1,1.7,3.1,122.9,,,,
15.07.14,207.3,181.5,184.9,117.8,258.5,35.9,24.1,33.8,6.6,66.2,271.4,128.2,373.1,7.4,6.1,15.2,125.2,147.4,52.8,262.8,6.5,48.6,56.4,20,75,145.6,1.3,1.7,24.7,1.6,4.3,1.1,1.6,3.3,120.2,,,,
16.07.14,211.2,186.8,181,121.4,260.2,33.7,25.8,31.9,6.9,65.4,267.7,124.4,360.5,7.5,6.2,15.2,128.8,147,53.7,271.1,6.8,46.2,58.4,19.5,74.2,147.2,1.2,1.6,24.8,1.6,4,1.1,1.7,3,118.6,,,,
17.07.14,209.8,191.5,184.5,112.4,262.7,28.9,18.1,14.3,6.2,65.8,238.4,125,345.6,6.9,6,15,130,147.2,54.3,276,6.4,46.8,58.3,20.1,71.2,142.3,1.2,1.6,24.7,1.6,4.3,1.2,1.6,3,115.9,,,,
18.07.14,198.6,175.8,164.7,111.9,269.4,34.2,18.7,27.1,5.8,69.8,233.6,127.4,349.8,7.4,6,15,134.6,151.5,56.1,283.1,6.6,45.9,56.8,20.6,72.4,145.7,1.3,1.6,25.4,1.6,4.4,1.2,1.6,3,124.7,,,,
19.07.14,190.5,149.2,155,100.2,232.1,30,19.3,32.3,5.5,73.1,224.5,126.9,354.9,7.7,6.3,14.7,135.4,155,57.3,290.7,6.5,45.8,56.6,21.5,71,143.4,1.3,1.6,24.7,1.6,4.1,1.2,1.6,3.2,123.4,,,,
20.07.14,205.8,158.3,154.7,97.9,240.3,28,24.6,33.1,4.8,68,218.4,122.3,351.8,7.6,5.9,14.3,132.6,150.4,56,278.3,6.5,48.8,58.3,20.8,65.5,143.1,1,1.6,24.6,1.6,3.6,1.2,1.6,3,123.7,,,,
21.07.14,205.9,159.1,154.6,97.3,244.2,30.2,23.2,28.6,4.5,67.8,218.6,116.8,339.6,6.7,6.2,14.3,132.4,143.2,51,266.9,6.3,49.8,56.7,19.5,69.9,139.9,1.1,1.6,24.6,1.6,4.3,1.1,1.6,2.5,125.8,,,,
22.07.14,216,170.4,164.6,107.2,250.3,33.4,24.8,29.3,5.7,57.3,238.8,120.5,352.4,7.4,6.1,14.7,132.9,156.5,54.4,278.2,6.8,43.7,56.5,17.1,62.3,139,1.3,1.7,23.2,1.6,4,1,1.6,2.9,121.3,,,,
23.07.14,217.2,177.7,173.3,111.2,246.2,34.2,25,33,5.9,42.2,244.6,111.8,345.7,6.8,6.2,14.8,132.7,157.6,55,282.5,6.4,44.1,53.3,17.5,63.5,137.2,1.2,1.8,23,1.6,3,1.1,1.8,2.7,121,,,,
24.07.14,198.2,177.2,178.2,107.4,246.6,33.8,24,32.5,5.9,49.4,238.8,107.5,322.7,7.7,6.1,14.8,132.4,150.6,53.4,281.9,6.5,46.3,58.1,20.1,71.1,142.9,1.3,1.6,25.4,1.6,4.6,1.2,1.6,3.1,123.6,,,,
25.07.14,196.7,178.1,179.3,102.8,253.4,34.3,25.2,26.8,5.4,58.6,206.4,113.6,333.4,8,6.2,14.9,135.6,151.6,55.8,286.2,6.6,45.8,58,20.1,72.9,144.1,1.4,1.6,25.6,1.6,4.7,1.1,1.6,2.9,127.2,,,,
26.07.14,201.2,174.7,175.8,100.3,262.5,34.4,24.6,28.9,5.4,61,211.1,115.4,343.8,9.3,6.2,15.4,136.1,155,55.7,285.4,7,46,60.5,20.8,72.3,141.5,1.2,1.6,21.2,1.6,4,0.9,1.5,2.7,125.9,,,,
27.07.14,209.8,177.3,172.8,103.8,266,33.3,23.2,30.9,5.4,61.6,214.2,120.2,350.4,9.1,6.2,14.8,136.8,152.3,55.6,279.3,7,48,59.7,21.2,70.1,140.4,1.1,1.6,25.1,1.6,4.2,1.1,1.5,2.3,130.9,,,,
28.07.14,213.6,174.2,170.9,99.7,256.4,32.8,22.3,30.9,5.2,61.9,211,121.5,340.1,8.7,6.1,15.2,131.8,144.2,52.7,262.8,6.3,47.3,58.8,21,68.6,136.7,1.2,1.7,24.7,1.6,4.6,1.1,1.6,2.3,127,,,,
29.07.14,204.5,166.8,158,105,260.5,33.6,24.1,27.4,5.7,60.8,222.6,125.6,340.2,9,6.1,14.7,127.6,152,55,274.8,6.3,50.9,58.6,20.4,68.7,142.5,1.1,1.8,24.8,1.6,4.3,1.1,1.6,2.3,122.1,,,,
30.07.14,204.6,164.3,148.4,95.9,270.4,34.5,25.1,26.8,5.3,63,216,128,329,8,5,13,124.5,155.2,56.5,278.4,6.3,53.3,60,20.4,71.7,138.1,1.1,1.6,24.9,1.6,4,1.1,1.6,2.8,119.5,,,,
31.07.14,205.5,167.8,154.4,103.5,269.1,34.3,25.5,29.2,6,60,206,131,329,8,6,14,130.5,157.1,56.8,278,6.5,51,60.4,19.6,72.8,145.1,1.1,1.7,24.4,1.6,4.3,1,1.6,2.5,118.5,,,,
01.08.14,216.4,172.2,163.4,108,268.4,32.4,26.4,31.2,6.1,61.1,210.1,133.7,333.2,7.6,5.7,13.6,135.2,148.6,55.9,283,6.6,51.1,59.5,18.9,71.8,142.8,1.1,1.6,25.8,1.6,4.2,0.8,1.7,2.8,124.2,,,,
02.08.14,211.4,170.8,158.7,109.5,257.8,29.5,26.2,30.1,6.2,62,214,132,331,7,6,13,133.8,153,53,283,6.6,50,59.4,19.6,71.2,141.5,1.1,1.7,25.9,1.6,4.3,1,1.7,2.8,121.9,,,,
03.08.14,212.9,173.6,159.4,108.4,253.4,34.2,25.1,32.1,6.2,63,216,130,336,8,6,14,141.4,150.8,53.2,271.2,6.5,48,60.1,19.1,72,151.8,1.5,1.7,26,1.6,4.4,1.2,1.5,2.9,118.4,,,,
04.08.14,217.2,168.3,156.9,98.2,253.5,33.2,23.8,31.9,5.7,60,208,130,332,7,6,14,137.9,143.4,50.4,246,6.3,50.8,59.3,19.6,65.8,136.4,1.1,1.6,24.9,1.7,4.4,0.9,1.7,2.8,122.2,,,,
05.08.14,208.5,168.6,156.2,104.7,258.1,34.4,25.5,31,6,60,220,122,345,8,6,15,138.6,153.4,54.2,261.6,6.7,47.8,57.3,17.3,64.4,132,1,1.8,25.3,1.7,4.1,1,1.7,2.5,129.3,,,,
06.08.14,197.5,164.9,155.3,95.6,253.2,34.8,19.4,26,5.8,53.5,222.7,116.2,337.1,7.8,6.1,15.2,144.4,154,53.2,271.1,6.8,45.2,56.5,16,61.4,134.5,1.2,1.9,25.6,1.7,4.3,1.2,1.7,2.6,128,,,,
07.08.14,196.7,171.8,149.9,105.8,248.3,36.9,24.5,33.1,6.2,57.4,222.1,105.6,341.1,7.3,6,15.2,146.4,155,53.3,271.6,6.6,46.2,57.3,18.3,70.8,143.3,1.4,1.8,23.9,1.7,3.7,1.1,1.7,2.9,133.9,,,,
08.08.14,195.5,172.2,137.1,104.9,250.7,34.1,24.4,32,5.8,62.2,224.1,115.2,343.8,7.3,5.9,15.3,147.9,158.2,55.2,279.7,6.6,47.3,57.3,19.1,71.5,150.8,1.3,1.9,24.1,1.7,4.5,1.1,1.6,2.9,135.8,,,,
09.08.14,192.8,172.9,140.9,104.9,257.5,33.8,25.6,31.3,5.8,66,223.1,121.6,344.6,7.6,6.1,15.2,147.8,159.4,55,271.4,6.7,47.6,54.5,18.6,71.2,146.4,1.2,1.8,24.7,1.7,4.1,1.1,1.6,3,139,,,,
10.08.14,196.5,175.6,142.7,101.6,254.6,35.7,25.8,18.4,5.4,65.8,222.8,127.3,345.7,7.4,6.1,15.4,145.5,156.4,54.2,258.6,6.5,46.8,56.9,18.7,71.6,146.8,1.2,1.7,25.3,1.7,4.2,1.1,1.6,3,136.8,,,,
11.08.14,196.2,163.7,131.5,88.8,245.3,33,23.2,28.1,5,61.2,192,127.3,345.7,6.7,6.1,15.4,142.7,148.8,51.1,241.2,6,47.2,55.6,18.7,68.7,131.9,0.9,1.7,24.8,1.7,4.3,1.1,1.6,2.9,138.3,,,,
12.08.14,204.7,165.3,138,98.9,241.1,35.1,25.3,32.9,6.2,61.8,219,122.3,307.3,7.6,5.5,14.9,147.7,157.8,54.6,256,6.3,47.4,54.2,20.2,71.2,144.2,1.1,1.7,24.8,1.7,4.3,1.1,1.7,3,146,,,,
13.08.14,198.8,174.6,142.9,106.3,243.2,19.6,26.2,32,6.3,60.5,233.7,122.5,372.1,7.8,5.8,14.9,146.3,159.6,54.2,258.2,6.3,45.6,51.1,20.8,72.7,148.2,1.2,1.7,24.7,1.7,4.4,1.1,1.7,3.2,134.7,,,,
14.08.14,207.9,174.7,149.2,107,242.9,35.2,25.6,32,6.1,60.5,237.6,128.8,376.7,7.9,5.9,15.4,146.1,161.6,55.1,261.6,6.2,42.6,49.9,19.5,75,154.2,1.2,1.8,24.6,1.8,4.2,1.2,1.7,3.1,141.1,,,,
15.08.14,213.9,177.9,154.7,106,249.8,35.6,22.9,32.6,6.1,65.6,237.3,128,375.6,8.9,6.2,15.4,143.4,162.1,55.6,271,6.3,40.9,50.3,20.3,75.2,146.7,1.1,1.8,24,1.7,3.8,1.2,1.6,2.4,139.3,,,,
16.08.14,203.2,167.4,150.7,85.8,250.9,27.9,20.4,28.3,5.1,66.9,220.2,131.4,339.8,7.1,4,12.5,147.7,157.2,53,243.3,5.3,40.4,50.7,19.1,70.6,128.1,0.9,1.8,19.9,1.7,6.3,1.2,1.6,2.8,138,,,,
17.08.14,198.9,169,163.7,95.7,249.3,29,22.8,19.8,5.2,68.3,219.4,134.2,362,8.6,5.2,14.1,143,159.7,55.8,242.5,4.8,42.4,50.1,18.6,68.7,129.7,1.2,1.8,22.1,1.7,4.4,1.2,1.6,2.6,135.5,,,,
18.08.14,198.7,172.1,171.5,90.6,253.3,33.2,23.1,11,4.9,72.7,206,137.7,368.9,7.6,5.9,15,141,156.3,54.2,235.9,5.2,45.2,49.9,18.8,69.2,121.6,1.1,1.5,23.5,1.6,4.4,1.1,1.8,2.5,136.9,,,,
19.08.14,199.7,176.9,179.8,99.4,251.8,35.4,23.7,30.9,5.4,68.4,218.6,134.4,374.5,7.5,5.6,14.3,137.9,158.3,58.2,242.3,5.7,44.8,50.6,19.7,72,133.9,1.3,1.3,23.7,2.5,4.2,1.1,1.6,2.9,140,,,,
20.08.14,198.4,184.3,182.1,108.4,246.8,36.4,26.1,31.3,6.1,69.6,250.1,135.6,387.7,7.7,5.9,15.2,140,152.1,59.2,248.1,6.2,44,50.5,21.4,72,137.8,1,1.7,24.4,2.3,4.5,1.1,2.1,3.3,134.4,,,,
21.08.14,191.7,190.4,195.7,110.7,247.2,36.1,22.7,32.9,6.3,71.8,270,139.5,376.3,8.1,6.1,15.1,138.8,147.8,58.7,254.9,6.6,43.4,48.3,21.4,71.6,135.1,1.5,1.6,24.9,1.8,4.2,1.1,1.7,2.8,128,,,,
22.08.14,213.1,196.3,200.3,110.4,252.6,37.4,26,32.8,6.2,74.7,281.1,141.7,376.6,7.4,6.1,15.3,135.2,144.4,59.8,262,5.8,46,49.5,19.4,71.9,137.3,1.2,1.5,22.9,1.9,4.3,1.1,1.9,3.3,132.6,,,,
23.08.14,216.9,193.8,203.5,110.7,257,36.9,26.7,30.1,6.3,75.2,288.3,149.2,353.7,7.6,6.1,15.4,138.1,141.8,57.6,265.7,6.9,44.3,52.1,19.5,72.1,145.6,1.2,1.7,23.4,1.8,3.9,1,1.7,3.4,138.4,,,,
24.08.14,214.5,192.2,205.5,110.7,254.3,34.9,27.3,31.7,6.1,73.5,281.4,153.3,361.1,9,6.1,15.6,139.5,136.8,55,256.8,6.6,43,49.4,17.7,71.5,142.9,-0.1,1.7,19.6,2.6,5,1.1,1.8,4.3,136.9,,,,
25.08.14,215.3,185.5,214.2,107.5,252.2,32.8,25.2,33.8,5.6,75.2,257.1,150.3,343.4,7.9,6,14.6,139.9,126.4,52.8,235.4,5.8,44.4,50,18.5,70.9,139.5,0.3,1.8,21.4,2.2,4.4,1.1,1.7,3.2,140.4,,,,
26.08.14,213.9,191.8,212.3,114.3,250.3,35.3,26.2,22.1,6.3,75.3,253.3,159.5,353.5,8,6.2,14.6,135.1,138.6,57.7,254.3,5.9,43.6,59.1,18,74.4,135.7,1.2,1.7,21.6,2,4,1.1,1.8,3.2,143.2,,,,
27.08.14,214.9,194,213,115,253.8,34.8,25.2,31.7,6.6,78.2,262.1,153.2,346.2,7.8,6,14.6,130.8,136.9,59.3,265.4,6.4,46.5,57.8,18.8,73.3,140.6,1.2,1.7,21.7,1.7,4.2,1.1,1.8,3.4,140.5,,,,
28.08.14,204.4,191.5,189.8,115.4,247.1,34.3,25.9,32.8,6.4,74,265.5,152.4,342,7.8,5.6,15.2,121.2,135.3,59,270.4,6.3,47.3,55.5,21.3,70.1,141.6,1.1,1.9,22.3,1.9,4.1,1,2,3.7,136.8,,,,
29.08.14,208.5,187.2,173.9,109.9,266.4,34,26.6,35,6.3,70.3,265.2,147.5,330.5,7.3,5.9,15.4,116,133,58,267,6.3,41,51.5,19.3,68.8,140.5,1.3,1.9,22.7,1.9,4.3,1.1,1.9,3.5,127.9,,,,
30.08.14,212.2,182,171.2,105.1,259.1,35.4,24.5,34.8,6.1,77.4,261.6,147.9,312,5.9,5.1,14.4,114.4,123.6,57.5,258,6.1,48.7,56.8,17.1,72,140.8,1.2,1.9,22,1.7,4,1.1,2,3.5,119.7,,,,
31.08.14,209,183,184.9,98.8,262.8,34.7,21.5,34.6,5.9,76.8,265.2,148.3,325.1,5.9,5.5,14.6,119.9,121.6,54.6,261.6,6.5,48.3,57.7,18,71.9,139.2,1.1,1.8,22,1.8,4.3,1.1,1.6,3.6,116.5,,,,
01.09.14,206.6,157.7,172.2,87.2,267.8,33,23.4,33.8,5.3,75.9,210.1,144.4,319.8,6.3,5.9,14.6,120.8,120.7,50.8,248.9,6.2,43.6,57.5,17.8,72,131.4,1.2,1.9,22,2,4.4,1.1,1.8,3.4,118.8,,,,
02.09.14,182.8,149,169.9,93.6,259.7,33.5,24.6,30.3,5.6,74.4,210.7,145.4,319.6,7,5.6,14.3,124.8,129.7,55.2,266.6,6.4,42.5,54.8,17.6,68.8,124,1.2,1.6,23.8,1.6,4.2,1.1,1.8,3.4,123,,,,
03.09.14,173.1,140,163.1,94.1,250.9,35,24.2,27.9,5.3,69.1,214.5,135.8,329.8,8,5.9,14.5,130.2,139,52.5,275,6.5,45.2,52.6,18.1,71.5,123,1.1,1.7,24.4,1.6,4.2,1.1,1.8,3.6,127,,,,
04.09.14,169.5,142.8,145.4,92.3,251.3,34.3,24.8,24.2,5.4,69.1,210.4,133.3,339.1,7.9,5.9,14.5,136.4,143.8,56.7,274.9,6.8,46.9,54,19.3,69.5,130.7,1.2,1.8,24.2,2.4,3.8,1.1,1.8,3.6,139.3,,,,
05.09.14,127.8,128.1,125.5,91.4,252,36.9,24.4,19.4,5.3,67.8,206.1,131.4,339.9,8.5,5.4,14.5,136.3,146,57.7,272.7,6.8,48.2,56,21.2,68,134.6,1.1,1.6,23.6,2.1,4.4,1.1,1.9,3.1,145.9,,,,
06.09.14,97.8,108.7,128.1,87,247.5,16.1,23.6,17.1,4.7,68.8,213.1,137.2,338.6,9.2,6,14.1,135.8,150.9,57.7,274,6.8,49.6,56.5,21.9,67.7,136.4,1.3,1.8,23.3,2.1,4.7,1.1,2,2.8,149.6,,,,
07.09.14,96.6,105.6,144.7,82.7,236.6,35.2,23.9,14.6,4.4,63.7,220.4,132.7,335.4,8.5,6.2,14.9,126.3,142.7,54.9,264.6,6.9,48.7,53,18.7,68,135.7,1.3,1.7,23.4,1.9,4.6,1.1,1.9,2.9,141.5,,,,
